canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
nconglome,rename,nconglome,2020,2025,,,,continuous,"número de conglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p20001a,rename,p20001a,2004,2006,,,,label_change,"¿qué tipo de actividad realizó en su explotación agropecuaria :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20001b,rename,p20001b,2004,2006,,,,label_change,"¿qué tipo de actividad realizó en su explotación agropecuaria :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20001c,rename,p20001c,2004,2006,,,,label_change,"¿qué tipo de actividad realizó en su explotación agropecuaria :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20002,rename,p20002,2004,2006,,,,label_change,"su actividad agropecuaria la realiza en forma :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20002b1,rename,p20002b1,2004,2006,,,,continuous,"superficie propia que trabaja actualmente ( antes de julio del 2004 ) :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20002b2,rename,p20002b2,2004,2006,,,,continuous,"superficie propia que alquila, presta, cede a otros ( antes de julio del 2004 ) :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20002b3,rename,p20002b3,2004,2006,,,,continuous,"superficie propia que alquila, recibe o trabaja de otros ( antes de julio del 20 :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20002c,rename,p20002c,2004,2006,,,,continuous,"¿cuántas parcelas trabaja o tiene en su poder? ( antes de julio del 2004 ) :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20003,rename,p20003,2004,2006,,,,label_change,"su actividad agropecuaria la realiza en tierras :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20004,rename,p20004,2004,2006,,,,intermittent,"¿cuántas de sus tierras tienen título de propiedad? :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p20005,rename,p20005,2004,2006,,,,intermittent,"¿cuál es el tipo de riego en la mayor parte de sus tierras? :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 14 years) — absent years come back as a marked all-NA column."
p2400a,rename,p2400a,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - semillas :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400b,rename,p2400b,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - abonos y fertilizantes :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400c,rename,p2400c,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - insecticidas, fungicidas, etc. :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400d,rename,p2400d,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - compra de sacos, canastas,.. :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400e,rename,p2400e,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - transportes (gasolina, ...) :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400f,rename,p2400f,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - almacenamiento de productos :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400g,rename,p2400g,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - pago a jornaleros o peones :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400h,rename,p2400h,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - arrendamiento de tierras :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400i,rename,p2400i,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - elaboración de subproductos (insumos) :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400j,rename,p2400j,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - asistencia técnica :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400k,rename,p2400k,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - agua de riego... :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400ka,rename,p2400ka,2005,2006,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - otros gastos: alquiler de maquinarias.. :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p2400l,rename,p2400l,2005,2025,,,,continuous,"durante los 12 meses ¿cuánto gastó en? - otros gastos: alquiler de maquinarias.. :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400m,rename,p2400m,2005,2025,,,,continuous,"total de gastos agrícolas y/o forestales (s/.) :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 14 years) — absent years come back as a marked all-NA column."
p2400m1,rename,p2400m1,2025,2025,,,,continuous,"Durante los ultimos 12 meses Cuanto gasto en - Productos agicolas adquiridos con el FERTIABONO (en S/.) :: NOT COLLECTED EVERY YEAR (present 2025-2025, 1 of 14 years) — absent years come back as a marked all-NA column."
p25001aa,rename,p25001aa,2004,2004,,,,continuous,"¿qué cantidad de animales de cada especie tuvo? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002aa,rename,p25002aa,2004,2004,,,,continuous,"¿cuánto se destinó para la venta? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ba,rename,p25002ba,2004,2004,,,,continuous,"valor de la venta (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ca,rename,p25002ca,2004,2004,,,,continuous,"¿cuánto se destinó para el consumo del hogar? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002da,rename,p25002da,2004,2004,,,,continuous,"valor del consumo del hogar (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ea,rename,p25002ea,2004,2004,,,,continuous,"¿cuánto se destinó para trueque? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002fa,rename,p25002fa,2004,2004,,,,continuous,"valor del trueque (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ga,rename,p25002ga,2004,2004,,,,continuous,"¿cuánto se destinó a subproductos? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ha,rename,p25002ha,2004,2004,,,,continuous,"valor del subproducto :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ia,rename,p25002ia,2004,2004,,,,continuous,"¿cuánto se destinó para crianza? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ja,rename,p25002ja,2004,2004,,,,continuous,"valor de crianza (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ka,rename,p25002ka,2004,2004,,,,continuous,"¿cuánto se destinó para otros productos? :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002la,rename,p25002la,2004,2004,,,,continuous,"valor de otros subproductos (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002ma,rename,p25002ma,2004,2004,,,,continuous,"cantidad total del producto pecuario :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002na,rename,p25002na,2004,2004,,,,continuous,"valor total del producto pecuario (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p25002oa,rename,p25002oa,2004,2004,,,,continuous,"valor total de la producción pecuaria (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p2500aa,rename,p2500aa,2004,2004,,,,continuous,"ocurrencia del caso :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p2500ba,rename,p2500ba,2004,2004,,,,continuous,"código de especie animal :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
periodo,rename,periodo,2004,2025,,,,code_change,"periodo de ejecucion de la encuesta :: CODING MOVED UNDER A STABLE NAME — 2005: 1, 2, 3, 4, 5, 6, 7 | 2014: 1, 2, 3, 4, 5 | 2015: 1, 2, 3, 4, 5 | 2020: 1, 2, 3, 4, 5 | 2025: 1, 2, 3, 4, 5. Do not pool on a code without checking the year."
sub_conglome,rename,sub_conglome,2020,2025,,,,continuous,"número de subconglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
tipocuestionario,rename,tipocuestionario,2020,2020,,,,intermittent,"tipo de cuestionario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
tipoentrevista,rename,tipoentrevista,2020,2020,,,,intermittent,"tipo de entrevista :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
ubigeo,rename,ubigeo,2004,2025,,,,continuous,ubicación geográfica :: QUESTION REWORDED across years — check for a redefinition.
vivienda,rename,vivienda,2004,2025,,,,continuous,número de selección de la vivienda :: QUESTION REWORDED across years — check for a redefinition.
