canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
d107d2,rename,d107d2,2012,2025,,,,continuous,"(deflactado, anualizado) en los últimos 12 meses ... ¿ha obtenido algun credito. :: NOT COLLECTED EVERY YEAR (present 2012-2025, 8 of 16 years) — absent years come back as a marked all-NA column."
d107d3,rename,d107d3,2012,2025,,,,continuous,"(deflactado, anualizado) en los últimos 12 meses ... ¿ha obtenido algun credito. :: NOT COLLECTED EVERY YEAR (present 2012-2025, 8 of 16 years) — absent years come back as a marked all-NA column."
d107d4,rename,d107d4,2012,2025,,,,continuous,"(deflactado, anualizado) en los últimos 12 meses ... ¿ha obtenido algun credito. :: NOT COLLECTED EVERY YEAR (present 2012-2025, 8 of 16 years) — absent years come back as a marked all-NA column."
d10812,rename,d10812,2004,2011,,,,continuous,"(deflactado, anualizado) financió la obra con : recursos propios? :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 16 years) — absent years come back as a marked all-NA column."
d10822,rename,d10822,2004,2011,,,,continuous,"(deflactado, anualizado) financió la obra con : donación? :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 16 years) — absent years come back as a marked all-NA column."
d10832,rename,d10832,2004,2011,,,,continuous,"(deflactado, anualizado) financió la obra con : autoconsumo o autosuministro? :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 16 years) — absent years come back as a marked all-NA column."
d10842,rename,d10842,2004,2011,,,,continuous,"(deflactado, anualizado) financió la obra con : otros? :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 16 years) — absent years come back as a marked all-NA column."
d10862,rename,d10862,2004,2011,,,,continuous,"(deflactado, anualizado) financió la obra con : crédito (s/.) :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 16 years) — absent years come back as a marked all-NA column."
d108a12,rename,d108a12,2007,2011,,,,continuous,"(deflactado, anualizado) monto mensual s/. - techo propio :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 16 years) — absent years come back as a marked all-NA column."
d108a22,rename,d108a22,2007,2011,,,,continuous,"(deflactado, anualizado) monto mensual s/. - banco de materiales :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 16 years) — absent years come back as a marked all-NA column."
d108a32,rename,d108a32,2007,2011,,,,continuous,"(deflactado, anualizado) monto mensual s/. - mi vivienda :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 16 years) — absent years come back as a marked all-NA column."
d108a42,rename,d108a42,2007,2011,,,,continuous,"(deflactado, anualizado) monto mensual s/. - banco privado :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 16 years) — absent years come back as a marked all-NA column."
d108a52,rename,d108a52,2007,2011,,,,continuous,"(deflactado, anualizado) monto mensual s/. - otro :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 16 years) — absent years come back as a marked all-NA column."
d109a,rename,d109a,2004,2006,,,,continuous,"(deflactado , anualizado) ¿cuánto paga mensualmente por ese crédito? :: NOT COLLECTED EVERY YEAR (present 2004-2006, 3 of 16 years) — absent years come back as a marked all-NA column."
d116a,rename,d116a,2004,2005,,,,continuous,"(deflactado , anualizado) ¿cuánto cuesta el pasaje de ida a la municipalidad? :: NOT COLLECTED EVERY YEAR (present 2004-2005, 2 of 16 years) — absent years come back as a marked all-NA column."
d1172_01,rename,d1172_01,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: agua, pagado por un mie :: QUESTION REWORDED across years — check for a redefinition."
d1172_02,rename,d1172_02,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: electricidad, pagado po :: QUESTION REWORDED across years — check for a redefinition."
d1172_03,rename,d1172_03,2004,2016,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: kerosene, pagado por un :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
d1172_04,rename,d1172_04,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de gas, pagado por miembro del hog :: QUESTION REWORDED across years — check for a redefinition."
d1172_05,rename,d1172_05,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: vela, pagado por un mie :: QUESTION REWORDED across years — check for a redefinition."
d1172_06,rename,d1172_06,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: carbón, pagado por un m :: QUESTION REWORDED across years — check for a redefinition."
d1172_07,rename,d1172_07,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: leña, pagado por un mie :: QUESTION REWORDED across years — check for a redefinition."
d1172_08,rename,d1172_08,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: petróleo, pagado por un :: QUESTION REWORDED across years — check for a redefinition."
d1172_09,rename,d1172_09,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: gasolina, pagado por un :: QUESTION REWORDED across years — check for a redefinition."
d1172_10,rename,d1172_10,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: teléfono, pagado por un :: QUESTION REWORDED across years — check for a redefinition."
d1172_11,rename,d1172_11,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: celular, pagado por un m :: QUESTION REWORDED across years — check for a redefinition."
d1172_12,rename,d1172_12,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de beeper/tv cable, pagado por mie :: QUESTION REWORDED across years — check for a redefinition."
d1172_13,rename,d1172_13,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: internet, pagado por un :: QUESTION REWORDED across years — check for a redefinition."
d1172_14,rename,d1172_14,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: otro, pagado por un mie :: QUESTION REWORDED across years — check for a redefinition."
d1172_15,rename,d1172_15,2007,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: otro, pagado por un mie :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
d1172_16,rename,d1172_16,2020,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual...de: bosta, estiércol, pagado :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d1172_17,rename,d1172_17,2024,2025,,,,continuous,"(defl.) el ultimo gasto mensual.. de: internet(portatil), pagado :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
d1173_01,rename,d1173_01,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: agua, donado por miembr :: QUESTION REWORDED across years — check for a redefinition."
d1173_02,rename,d1173_02,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: electricidad, donado po :: QUESTION REWORDED across years — check for a redefinition."
d1173_03,rename,d1173_03,2004,2016,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: kerosene, pagado por un :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
d1173_04,rename,d1173_04,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de gas, pagado por miembro del hog :: QUESTION REWORDED across years — check for a redefinition."
d1173_05,rename,d1173_05,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: vela, donado por miembr :: QUESTION REWORDED across years — check for a redefinition."
d1173_06,rename,d1173_06,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: carbón, donado por miem :: QUESTION REWORDED across years — check for a redefinition."
d1173_07,rename,d1173_07,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: leña, donado por miembr :: QUESTION REWORDED across years — check for a redefinition."
d1173_08,rename,d1173_08,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: petróleo, donado por mi :: QUESTION REWORDED across years — check for a redefinition."
d1173_09,rename,d1173_09,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: gasolina, donado por mi :: QUESTION REWORDED across years — check for a redefinition."
d1173_10,rename,d1173_10,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: teléfono, donado por mie :: QUESTION REWORDED across years — check for a redefinition."
d1173_11,rename,d1173_11,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: celular, donado por miem :: QUESTION REWORDED across years — check for a redefinition."
d1173_12,rename,d1173_12,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de beeper/tv cable, pagado por mie :: QUESTION REWORDED across years — check for a redefinition."
d1173_13,rename,d1173_13,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: internet, donado por mie :: QUESTION REWORDED across years — check for a redefinition."
d1173_14,rename,d1173_14,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: otro, donado por miembr :: QUESTION REWORDED across years — check for a redefinition."
d1173_15,rename,d1173_15,2007,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: otro, donado por miembr :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
d1173_16,rename,d1173_16,2020,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual...de: bosta, estiércol, donado :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d1173_17,rename,d1173_17,2024,2025,,,,continuous,"(defl.) el ultimo gasto mensual.. de: internet(portatil), donado :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
d1174_01,rename,d1174_01,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: agua, por autoconsumo/a :: QUESTION REWORDED across years — check for a redefinition."
d1174_02,rename,d1174_02,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: electricidad, por autoc :: QUESTION REWORDED across years — check for a redefinition."
d1174_03,rename,d1174_03,2004,2016,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: kerosene, por autoconsum :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
d1174_04,rename,d1174_04,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de gas, por autoconsumo/autosumini :: QUESTION REWORDED across years — check for a redefinition."
d1174_05,rename,d1174_05,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: vela, por autoconsumo/au :: QUESTION REWORDED across years — check for a redefinition."
d1174_06,rename,d1174_06,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: carbón, por autoconsumo/ :: QUESTION REWORDED across years — check for a redefinition."
d1174_07,rename,d1174_07,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: leña, por autoconsumo/au :: QUESTION REWORDED across years — check for a redefinition."
d1174_08,rename,d1174_08,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: petróleo, por autoconsum :: QUESTION REWORDED across years — check for a redefinition."
d1174_09,rename,d1174_09,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: gasolina, por autoconsum :: QUESTION REWORDED across years — check for a redefinition."
d1174_10,rename,d1174_10,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: teléfono, por autoconsum :: QUESTION REWORDED across years — check for a redefinition."
d1174_11,rename,d1174_11,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: celular, por autoconsumo :: QUESTION REWORDED across years — check for a redefinition."
d1174_12,rename,d1174_12,2004,2025,,,,continuous,"(deflactado, anualizado) Último gasto mensual de beeper/tv cable, por autoconsum :: QUESTION REWORDED across years — check for a redefinition."
d1174_13,rename,d1174_13,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: internet, por autoconsum :: QUESTION REWORDED across years — check for a redefinition."
d1174_14,rename,d1174_14,2004,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual... de: otro, por autoconsumo/au :: QUESTION REWORDED across years — check for a redefinition."
d1174_15,rename,d1174_15,2007,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual ... de: otro, por autoconsumo/a :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
d1174_16,rename,d1174_16,2020,2025,,,,continuous,"(deflactado, anualizado) el último gasto mensual...de: bosta, estiércol, por aut :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d1174_17,rename,d1174_17,2024,2025,,,,continuous,"(defl.) el ultimo gasto mensual.. de: internet(portatil), por autoconsumo :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
d612i11,rename,d612i11,2007,2025,,,,continuous,"(deflactado, anualizado) el hogar ha vendido equipos del hogar :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
d612i22,rename,d612i22,2007,2025,,,,continuous,"(deflactado, anualizado) valor vendido equipos de hogar :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
dominio,rename,dominio,2004,2025,,,,label_change,dominio :: QUESTION REWORDED across years — check for a redefinition.
estrato,rename,estrato,2004,2025,,,,label_change,estrato geográfico :: QUESTION REWORDED across years — check for a redefinition.
estrsocial,rename,estrsocial,2014,2015,,,,code_change,"estrato socio-económico :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2, 3, 4, 5 | 2015: 1, 2, 3, 4, 5, 6. Do not pool on a code without checking the year."
factor07,rename,factor07,2004,2025,,,,continuous,factor de expanción de hogar proyección cpv 2007 :: QUESTION REWORDED across years — check for a redefinition.
factor_p,rename,factor_p,2020,2020,,,,continuous,"factor de expansión anual - tipo presencial - proyecciones cpv-2007 :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
fecent,rename,fecent,2004,2025,,,,continuous,fecha de resultado final de la encuesta ( aÑo/mes/dia ) :: QUESTION REWORDED across years — check for a redefinition.
fecent01,rename,fecent01,2005,2005,,,,continuous,"fecha de resultado final de la encuesta ( mes/dia ) :: NOT COLLECTED EVERY YEAR (present 2005-2005, 1 of 16 years) — absent years come back as a marked all-NA column."
hogar,rename,hogar,2004,2025,,,,continuous,hogar :: QUESTION REWORDED across years — check for a redefinition.
i105b,rename,i105b,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) ¿cuál es el monto mensual de alquiler / venta :: QUESTION REWORDED across years — check for a redefinition."
i106,rename,i106,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) ¿cuánto cree que le pagarían de alquiler mens :: QUESTION REWORDED across years — check for a redefinition."
i1172_01,rename,i1172_01,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: agua, pagado p :: QUESTION REWORDED across years — check for a redefinition."
i1172_02,rename,i1172_02,2004,2025,,,,continuous," (imputado, deflactado, anualizado) el último gasto mensual ... de: electricidad :: QUESTION REWORDED across years — check for a redefinition."
i1172_03,rename,i1172_03,2004,2016,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: kerosene, paga :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
i1172_04,rename,i1172_04,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gas, pagado po :: QUESTION REWORDED across years — check for a redefinition."
i1172_05,rename,i1172_05,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual ... de: vela, pagado :: QUESTION REWORDED across years — check for a redefinition."
i1172_06,rename,i1172_06,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: carbón, pagado :: QUESTION REWORDED across years — check for a redefinition."
i1172_07,rename,i1172_07,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: leña, pagado p :: QUESTION REWORDED across years — check for a redefinition."
i1172_08,rename,i1172_08,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: petróleo, paga :: QUESTION REWORDED across years — check for a redefinition."
i1172_09,rename,i1172_09,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gasolina, paga :: QUESTION REWORDED across years — check for a redefinition."
i1172_10,rename,i1172_10,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: teléfono, paga :: QUESTION REWORDED across years — check for a redefinition."
i1172_11,rename,i1172_11,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: celular, pagad :: QUESTION REWORDED across years — check for a redefinition."
i1172_12,rename,i1172_12,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) Último gasto mensual de beeper/tv cable, paga :: QUESTION REWORDED across years — check for a redefinition."
i1172_13,rename,i1172_13,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: internet, paga :: QUESTION REWORDED across years — check for a redefinition."
i1172_14,rename,i1172_14,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: otro, pagado p :: QUESTION REWORDED across years — check for a redefinition."
i1172_15,rename,i1172_15,2007,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual ... de: otro, pagado :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
i1172_16,rename,i1172_16,2020,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual por consumo de: bosta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
i1172_17,rename,i1172_17,2024,2025,,,,continuous,"(imp.) el último gasto mensual.. de: internet(portatil), pagado :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
i1173_01,rename,i1173_01,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: agua, donado p :: QUESTION REWORDED across years — check for a redefinition."
i1173_02,rename,i1173_02,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: electricidad, :: QUESTION REWORDED across years — check for a redefinition."
i1173_03,rename,i1173_03,2004,2016,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: kerosene, dona :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
i1173_04,rename,i1173_04,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gas, donado po :: QUESTION REWORDED across years — check for a redefinition."
i1173_05,rename,i1173_05,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: vela, donado p :: QUESTION REWORDED across years — check for a redefinition."
i1173_06,rename,i1173_06,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: carbón, donado :: QUESTION REWORDED across years — check for a redefinition."
i1173_07,rename,i1173_07,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: leña, donado p :: QUESTION REWORDED across years — check for a redefinition."
i1173_08,rename,i1173_08,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: petróleo, dona :: QUESTION REWORDED across years — check for a redefinition."
i1173_09,rename,i1173_09,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gasolina, dona :: QUESTION REWORDED across years — check for a redefinition."
i1173_10,rename,i1173_10,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: teléfono, dona :: QUESTION REWORDED across years — check for a redefinition."
i1173_11,rename,i1173_11,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: celular, donad :: QUESTION REWORDED across years — check for a redefinition."
i1173_12,rename,i1173_12,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: tv cable, dona :: QUESTION REWORDED across years — check for a redefinition."
i1173_13,rename,i1173_13,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: internet, dona :: QUESTION REWORDED across years — check for a redefinition."
i1173_14,rename,i1173_14,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: otro, donado p :: QUESTION REWORDED across years — check for a redefinition."
i1173_15,rename,i1173_15,2007,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual ... de: otro, donado :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
i1173_16,rename,i1173_16,2020,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual por consumo de: bosta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
i1173_17,rename,i1173_17,2024,2025,,,,continuous,"(imputado) el último gasto mensual.. de: internet(portatil), donado por :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
i1174_01,rename,i1174_01,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: agua, por auto :: QUESTION REWORDED across years — check for a redefinition."
i1174_02,rename,i1174_02,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: electricidad, :: QUESTION REWORDED across years — check for a redefinition."
i1174_03,rename,i1174_03,2004,2016,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: kerosene, por :: NOT COLLECTED EVERY YEAR (present 2004-2016, 13 of 16 years) — absent years come back as a marked all-NA column."
i1174_04,rename,i1174_04,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gas, por autoc :: QUESTION REWORDED across years — check for a redefinition."
i1174_05,rename,i1174_05,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: vela, por auto :: QUESTION REWORDED across years — check for a redefinition."
i1174_06,rename,i1174_06,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: carbón, por au :: QUESTION REWORDED across years — check for a redefinition."
i1174_07,rename,i1174_07,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: leña, por auto :: QUESTION REWORDED across years — check for a redefinition."
i1174_08,rename,i1174_08,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: petróleo, por :: QUESTION REWORDED across years — check for a redefinition."
i1174_09,rename,i1174_09,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: gasolina, por :: QUESTION REWORDED across years — check for a redefinition."
i1174_10,rename,i1174_10,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: teléfono, por :: QUESTION REWORDED across years — check for a redefinition."
i1174_11,rename,i1174_11,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: celular, por a :: QUESTION REWORDED across years — check for a redefinition."
i1174_12,rename,i1174_12,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) Último gasto mensual de beeper/tv cable, por :: QUESTION REWORDED across years — check for a redefinition."
i1174_13,rename,i1174_13,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: internet, por :: QUESTION REWORDED across years — check for a redefinition."
i1174_14,rename,i1174_14,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual... de: otro, por auto :: QUESTION REWORDED across years — check for a redefinition."
i1174_15,rename,i1174_15,2007,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual ... de: otro, por aut :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
i1174_16,rename,i1174_16,2020,2025,,,,continuous,"(imputado, deflactado, anualizado) el último gasto mensual por consumo de: bosta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
i1174_17,rename,i1174_17,2024,2025,,,,continuous,"(imputado) el último gasto mensual.. de: internet(portatil), por autoconsumo :: NOT COLLECTED EVERY YEAR (present 2024-2025, 2 of 16 years) — absent years come back as a marked all-NA column."
latitud,rename,latitud,2007,2025,,,,continuous,"latitud :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
longitud,rename,longitud,2007,2025,,,,continuous,"longitud :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
mes,rename,mes,2004,2025,,,,continuous,mes :: QUESTION REWORDED across years — check for a redefinition.
nbi1,rename,nbi1,2004,2025,,,,label_change,vivienda inadecuada ( necesidad básica insatisfecha 1 ) :: QUESTION REWORDED across years — check for a redefinition.
nbi2,rename,nbi2,2004,2025,,,,label_change,vivienda con hacinamiento ( necesidad básica insatisfecha 2 ) :: QUESTION REWORDED across years — check for a redefinition.
nbi3,rename,nbi3,2004,2025,,,,label_change,hogares con vivienda sin servicios higiénicos ( necesidad básica insatisfecha 3 :: QUESTION REWORDED across years — check for a redefinition.
nbi4,rename,nbi4,2004,2025,,,,label_change,hogares con niños que no asisten a la escuela ( necesidad básica insatisfecha 4 :: QUESTION REWORDED across years — check for a redefinition.
nbi5,rename,nbi5,2004,2025,,,,label_change,hogares con alta dependencia económica ( necesidad básica insatisfecha 5 ) :: QUESTION REWORDED across years — check for a redefinition.
nconglome,rename,nconglome,2016,2025,,,,continuous,"número de conglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
nomccpp,rename,nomccpp,2007,2025,,,,continuous,"nombre del centro poblado :: NOT COLLECTED EVERY YEAR (present 2007-2025, 13 of 16 years) — absent years come back as a marked all-NA column."
p101,rename,p101,2004,2025,,,,label_change,tipo de vivienda : :: QUESTION REWORDED across years — check for a redefinition.
