canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
i605c4,rename,i605c4,2020,2025,,,,continuous,"(imputado, deflactado , anualizado) ¿cuánto cree que le costaria, si tuviera que :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
i605c5,rename,i605c5,2020,2025,,,,continuous,"(imputado, deflactado , anualizado) ¿cuánto cree que le costaria, si tuviera que :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
mes,rename,mes,2004,2025,,,,continuous,mes de ejecución de la encuesta :: QUESTION REWORDED across years — check for a redefinition.
nconglome,rename,nconglome,2020,2025,,,,continuous,"número de conglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p605,rename,p605,2004,2025,,,,label_change,"en el mes anterior, ud. o algún miembro de este hogar hicieron uso de servicios :: QUESTION REWORDED across years — check for a redefinition."
p605a1,rename,p605a1,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? pagado por algún miembro de este ho :: QUESTION REWORDED across years — check for a redefinition.
p605a2,rename,p605a2,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? regalado o pagado por otro hogar :: QUESTION REWORDED across years — check for a redefinition.
p605a3,rename,p605a3,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? no gastó :: QUESTION REWORDED across years — check for a redefinition.
p605a4,rename,p605a4,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? incluido en el alquiler :: QUESTION REWORDED across years — check for a redefinition.
p605a5,rename,p605a5,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? otro servicio :: QUESTION REWORDED across years — check for a redefinition.
p605a6,rename,p605a6,2004,2025,,,,label_change,¿el gasto realizado por este servicio fue :? no sabe/no responde :: QUESTION REWORDED across years — check for a redefinition.
p605b,rename,p605b,2004,2025,,,,continuous,¿cuál fue el monto mensual por el servicio ? :: QUESTION REWORDED across years — check for a redefinition.
p605c,rename,p605c,2004,2025,,,,continuous,¿en cuánto estima el valor del servicio de ... ? :: QUESTION REWORDED across years — check for a redefinition.
p605c2,rename,p605c2,2020,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p605c3,rename,p605c3,2020,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p605c4,rename,p605c4,2020,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p605c5,rename,p605c5,2020,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p605n,rename,p605n,2004,2025,,,,label_change,servicios a la vivienda :: QUESTION REWORDED across years — check for a redefinition.
sub_conglome,rename,sub_conglome,2020,2025,,,,continuous,"número de subconglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
ticuest0,rename,ticuest0,2011,2012,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2011-2012, 2 of 14 years) — absent years come back as a marked all-NA column."
ticuest01,rename,ticuest01,2013,2025,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2013-2025, 5 of 14 years) — absent years come back as a mark"
tipocuestionario,rename,tipocuestionario,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [0, 1] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). tipo de cuestionario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked"
tipoentrevista,rename,tipoentrevista,2020,2020,,,,intermittent,"tipo de entrevista :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
ubigeo,rename,ubigeo,2004,2025,,,,continuous,código de distrito ( ubicación geográfica ) :: QUESTION REWORDED across years — check for a redefinition.
vivienda,rename,vivienda,2004,2025,,,,continuous,número de selección de la vivienda :: QUESTION REWORDED across years — check for a redefinition.
