canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
p710_17,rename,p710_17,2020,2020,,,,intermittent,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_18,rename,p710_18,2020,2020,,,,intermittent,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_19,rename,p710_19,2020,2020,,,,intermittent,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_20,rename,p710_20,2020,2025,,,,label_change,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p710_21,rename,p710_21,2020,2025,,,,label_change,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p710_22,rename,p710_22,2020,2020,,,,intermittent,"en los últimos tres años, ¿ud. o algún miembro de su hogar ha sido beneficiario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_28,rename,p710_28,2025,2025,,,,intermittent,"En los ultimos 3 años, Ud. o algun miembro de su.: Prog. de dotacion de material educativo :: NOT COLLECTED EVERY YEAR (present 2025-2025, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_29,rename,p710_29,2025,2025,,,,intermittent,"En los ultimos 3 años, Ud. o algun miembro de su..: Bono Yanapay :: NOT COLLECTED EVERY YEAR (present 2025-2025, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_33,rename,p710_33,2025,2025,,,,intermittent,"En los ultimos 3 años, Ud. o algun miembro de su..: Asistencia economica por orfandad :: NOT COLLECTED EVERY YEAR (present 2025-2025, 1 of 14 years) — absent years come back as a marked all-NA column."
p710_34,rename,p710_34,2025,2025,,,,intermittent,"En los ultimos 3 años, Ud. o algun miembro de su..: Prog. Social Contigo :: NOT COLLECTED EVERY YEAR (present 2025-2025, 1 of 14 years) — absent years come back as a marked all-NA column."
p710i,rename,p710i,2012,2025,,,,continuous,"informante cap700a :: NOT COLLECTED EVERY YEAR (present 2012-2025, 6 of 14 years) — absent years come back as a marked all-NA column."
sub_conglome,rename,sub_conglome,2020,2025,,,,continuous,"número de subconglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
ticuest0,rename,ticuest0,2011,2012,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2011-2012, 2 of 14 years) — absent years come back as a marked all-NA column."
ticuest01,rename,ticuest01,2013,2025,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2013-2025, 5 of 14 years) — absent years come back as a marked all-NA column."
tipocuestionario,rename,tipocuestionario,2020,2020,,,,intermittent,"tipo de cuestionario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
tipoentrevista,rename,tipoentrevista,2020,2020,,,,intermittent,"tipo de entrevista :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
ubigeo,rename,ubigeo,2004,2025,,,,continuous,código de distrito ( ubicación geográfica ) :: QUESTION REWORDED across years — check for a redefinition.
vivienda,rename,vivienda,2004,2025,,,,continuous,número de selección de la vivienda :: QUESTION REWORDED across years — check for a redefinition.
