canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
p13_2,rename,p13_2,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: por los amigos :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p13_3,rename,p13_3,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: por los compañeros de trab :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p13_4,rename,p13_4,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: por la radio :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p13_5,rename,p13_5,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: por los diarios :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p13_6,rename,p13_6,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: por la televisión :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p13_7,rename,p13_7,2007,2011,,,,intermittent,"se informa de los acontecimientos politicos del pais: otro :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p14,rename,p14,2004,2011,,,,code_change,"¿por qué no denunció ? para los meses de julio - diciembre 2004 :: CODING MOVED UNDER A STABLE NAME — 2004: 1, 2, 3, 4, 5, 6, 7 | 2005: 1, 2, 3, 4, 5, 6, 7 | 2007: 1, 2, 3, 4 | 2008: 1, 2, 3, 4 | 2009: 1, 2, 3, 4 | 2010: 1, 2, 3, 4. Do not pool on a code without checking the year."
p14a,rename,p14a,2004,2004,,,,intermittent,"¿por qué no denunció ? para enero -  junio 2004 :: NOT COLLECTED EVERY YEAR (present 2004-2004, 1 of 14 years) — absent years come back as a marked all-NA column."
p15,rename,p15,2007,2011,,,,intermittent,"votó ud. en la primera vuelta e.p. 2006 :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p16,rename,p16,2007,2011,,,,intermittent,"en la primera vuelta votó :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p17,rename,p17,2007,2011,,,,intermittent,"por que no votó :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p18,rename,p18,2007,2011,,,,intermittent,"con cual está más de acuerdo :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p19,rename,p19,2007,2011,,,,intermittent,"la población tiene derecho a proponer autoridades :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p1_01,rename,p1_01,2007,2025,,,,label_change,"tiene ud. confianza en el jurado nacional de elecciones - jne :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_02,rename,p1_02,2007,2025,,,,label_change,"tiene ud. confianza en la oficina nacional de procesos electorales - onpe :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_03,rename,p1_03,2007,2025,,,,label_change,"tiene ud. confianza en registro nacional de identificación y estado civil - reni :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_04,rename,p1_04,2007,2025,,,,label_change,"tiene ud. confianza en la municipalidad provincial :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_05,rename,p1_05,2007,2025,,,,label_change,"tiene ud. confianza en la municipalidad distrital :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_06,rename,p1_06,2007,2025,,,,label_change,"tiene ud. confianza en la policia nacional del perú :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_07,rename,p1_07,2007,2025,,,,label_change,"tiene ud. confianza en las fuerzas armadas :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_08,rename,p1_08,2007,2025,,,,label_change,"tiene ud. confianza en el gobierno nacional :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_09,rename,p1_09,2007,2025,,,,label_change,"tiene ud. confianza en el poder judicial (juzgados, juez de paz, etc.) :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_10,rename,p1_10,2007,2025,,,,label_change,"tiene ud. confianza en el ministerio de educación (centros educativos, etc.) :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_11,rename,p1_11,2007,2025,,,,label_change,"tiene ud. confianza en la defensoría del pueblo :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_12,rename,p1_12,2007,2025,,,,label_change,"tiene ud. confianza en el congreso de la república :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_13,rename,p1_13,2007,2025,,,,label_change,"tiene ud. confianza en los partidos politicos :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_14,rename,p1_14,2007,2025,,,,label_change,"tiene ud. confianza en la prensa escrita :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_15,rename,p1_15,2007,2025,,,,label_change,"tiene ud. confianza en la radio o televisión :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_16,rename,p1_16,2007,2025,,,,label_change,"tiene ud. confianza en la iglesia católica :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p1_17,rename,p1_17,2014,2025,,,,label_change,"actualmente, ¿tiene usted confianza en instituciones tales como: la procuraduría :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p1_18,rename,p1_18,2014,2025,,,,label_change,"actualmente, ¿tiene usted confianza en instituciones tales como: ministerio públ :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p1_19,rename,p1_19,2014,2025,,,,label_change,"actualmente, ¿tiene usted confianza en instituciones tales como: contraloría gen :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p1_20,rename,p1_20,2014,2025,,,,label_change,"actualmente, ¿tiene usted confianza en instituciones tales como: superintendenci :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p1_21,rename,p1_21,2014,2025,,,,label_change,"actualmente, ¿tiene usted confianza en instituciones tales como: la comisión de :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p203,rename,p203,2005,2006,,,,intermittent,"relación de parentesco con el jefe del hogar ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p203_01,rename,p203_01,2014,2025,,,,code_change,"¿cuál es la relación de parentesco con el jefe(a) del hogar? :: CODING MOVED UNDER A STABLE NAME — 2014: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 | 2015: 0, 1, 2, 3, 4, 5, 6, 7, 10 | 2020: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2025: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11. Do not pool on a code without checking the year."
p204,rename,p204,2005,2006,,,,intermittent,"¿es miembro del hogar? ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p204_01,rename,p204_01,2014,2025,,,,label_change,"¿es miembro del hogar? :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p205,rename,p205,2005,2006,,,,intermittent,"¿ausente del hogar 30 días o más? ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p205_01,rename,p205_01,2014,2025,,,,label_change,"¿se encuentra ausente del hogar 30 días o más? :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p206,rename,p206,2005,2006,,,,intermittent,"¿presente en el hogar 30 días o más? ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p206_01,rename,p206_01,2014,2025,,,,label_change,"¿está presente en el hogar 30 días o más? :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p207,rename,p207,2005,2006,,,,intermittent,"sexo ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p207_01,rename,p207_01,2014,2025,,,,intermittent,"sexo :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p208_01,rename,p208_01,2014,2025,,,,continuous,"¿qué edad tiene en años cumplidos? :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p208a,rename,p208a,2005,2006,,,,continuous,"edad ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p209,rename,p209,2005,2006,,,,intermittent,"estado civil ( de la persona informante ) :: NOT COLLECTED EVERY YEAR (present 2005-2006, 2 of 14 years) — absent years come back as a marked all-NA column."
p209_01,rename,p209_01,2014,2025,,,,label_change,"¿cuál es su estado civil o conyugal? :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p20_1,rename,p20_1,2007,2011,,,,intermittent,"que instituciones tiene los procesos electorales - el jurado nacional de eleccio :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p20_2,rename,p20_2,2007,2011,,,,code_change,"que instituciones tiene los procesos electorales - la oficina nacional de proces :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 2 | 2009: 0, 2 | 2010: 0, 2. Do not pool on a code without checking the year."
p20_3,rename,p20_3,2007,2011,,,,code_change,"que instituciones tiene los procesos electorales - registro nacional de identifi :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 3 | 2009: 0, 3 | 2010: 0, 3. Do not pool on a code without checking the year."
p20_4,rename,p20_4,2007,2011,,,,code_change,"que instituciones tiene los procesos electorales - otra :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 4 | 2009: 0, 4 | 2010: 0, 4. Do not pool on a code without checking the year."
p20_5,rename,p20_5,2007,2011,,,,code_change,"que instituciones tiene los procesos electorales - no sabe :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 5 | 2009: 0, 5 | 2010: 0, 5. Do not pool on a code without checking the year."
p21,rename,p21,2007,2025,,,,label_change,"con que grupo se siente más identificado :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p21a,rename,p21a,2010,2011,,,,intermittent,"en su opinión, la gestión del gobierno central es: :: NOT COLLECTED EVERY YEAR (present 2010-2011, 2 of 14 years) — absent years come back as a marked all-NA column."
p21b,rename,p21b,2010,2011,,,,intermittent,"en su opinión, la gestión del gobierno regional es: :: NOT COLLECTED EVERY YEAR (present 2010-2011, 2 of 14 years) — absent years come back as a marked all-NA column."
p21c,rename,p21c,2010,2011,,,,intermittent,"en su opinión, la gestión del gobierno local es: :: NOT COLLECTED EVERY YEAR (present 2010-2011, 2 of 14 years) — absent years come back as a marked all-NA column."
p22,rename,p22,2007,2011,,,,intermittent,"la corrupción en el pais en relación al año anterior :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p221_1,rename,p221_1,2014,2015,,,,intermittent,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p221_2,rename,p221_2,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_3,rename,p221_3,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_4,rename,p221_4,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_5,rename,p221_5,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_6,rename,p221_6,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_7,rename,p221_7,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_8,rename,p221_8,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p221_9,rename,p221_9,2014,2015,,,,code_change,"en los últimos 5 años, del ... al ... ud. se ha sentido maltratado/a o han inten :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2 | 2015: 1, 2, 3. Do not pool on a code without checking the year."
p22_1_01,rename,p22_1_01,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 1. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_02,rename,p22_1_02,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 2. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_03,rename,p22_1_03,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 3. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_04,rename,p22_1_04,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 4. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_05,rename,p22_1_05,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 5. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_06,rename,p22_1_06,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 6. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_07,rename,p22_1_07,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 7. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_08,rename,p22_1_08,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 8. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_09,rename,p22_1_09,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 9. ¿ :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_10,rename,p22_1_10,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 10. :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_11,rename,p22_1_11,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 11. :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22_1_12,rename,p22_1_12,2020,2025,,,,label_change,"en los últimos 12 meses, usted se ha sentido discriminado/a en el país por: 12. :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1,rename,p22a_1,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_01,rename,p22a_10_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_02,rename,p22a_10_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_03,rename,p22a_10_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_04,rename,p22a_10_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_05,rename,p22a_10_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_06,rename,p22a_10_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_07,rename,p22a_10_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_08,rename,p22a_10_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_09,rename,p22a_10_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_10,rename,p22a_10_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_11,rename,p22a_10_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_10_12,rename,p22a_10_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: interne :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_01,rename,p22a_11_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_02,rename,p22a_11_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_03,rename,p22a_11_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_04,rename,p22a_11_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
