canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
d41612,rename,d41612,2004,2025,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por los otros gastos? :: QUESTION REWORDED across years — check for a redefinition."
d41613,rename,d41613,2004,2025,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por la hospitalización? :: QUESTION REWORDED across years — check for a redefinition."
d41614,rename,d41614,2004,2025,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por los controles por embarazo? :: QUESTION REWORDED across years — check for a redefinition."
d41615,rename,d41615,2004,2025,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por las atenciones de parto? :: QUESTION REWORDED across years — check for a redefinition."
d41616,rename,d41616,2012,2025,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por atenciones de parto? :: NOT COLLECTED EVERY YEAR (present 2012-2025, 8 of 16 years) — absent years come back as a marked all-NA column."
d416h01,rename,d416h01,2020,2020,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por la consulta? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d416h06,rename,d416h06,2020,2020,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por el servicio dental? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d416h13,rename,d416h13,2020,2020,,,,continuous,"(deflactado, anualizado) ¿monto total pagado por hospitalización? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41801,rename,d41801,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la consulta? :: QUESTION REWORDED across years — check for a redefinition."
d41802,rename,d41802,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de las medicinas? :: QUESTION REWORDED across years — check for a redefinition."
d41803,rename,d41803,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los análisis? :: QUESTION REWORDED across years — check for a redefinition."
d41804,rename,d41804,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los rayos x? :: QUESTION REWORDED across years — check for a redefinition."
d41805,rename,d41805,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los otros exámenes? :: QUESTION REWORDED across years — check for a redefinition."
d41806,rename,d41806,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio dental? :: QUESTION REWORDED across years — check for a redefinition."
d41807,rename,d41807,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio oftalmológico? :: QUESTION REWORDED across years — check for a redefinition."
d41808,rename,d41808,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio de los lentes? :: QUESTION REWORDED across years — check for a redefinition."
d41809,rename,d41809,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de las vacunas? :: QUESTION REWORDED across years — check for a redefinition."
d41810,rename,d41810,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el control de salud de los niños? :: QUESTION REWORDED across years — check for a redefinition."
d4181001,rename,d4181001,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181002,rename,d4181002,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181003,rename,d4181003,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181004,rename,d4181004,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181005,rename,d4181005,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181006,rename,d4181006,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181007,rename,d4181007,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181008,rename,d4181008,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181009,rename,d4181009,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181010,rename,d4181010,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181011,rename,d4181011,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181012,rename,d4181012,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181013,rename,d4181013,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181014,rename,d4181014,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181015,rename,d4181015,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181016,rename,d4181016,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - donado por alguna institu :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d41810h01,rename,d41810h01,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la consulta? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41810h06,rename,d41810h06,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio dental? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41810h13,rename,d41810h13,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la hospitalización? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41811,rename,d41811,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los anticonceptivos? :: QUESTION REWORDED across years — check for a redefinition."
d4181101,rename,d4181101,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181102,rename,d4181102,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181103,rename,d4181103,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181104,rename,d4181104,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181105,rename,d4181105,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181106,rename,d4181106,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181107,rename,d4181107,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181108,rename,d4181108,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181109,rename,d4181109,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181110,rename,d4181110,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181111,rename,d4181111,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181112,rename,d4181112,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181113,rename,d4181113,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181114,rename,d4181114,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181115,rename,d4181115,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d4181116,rename,d4181116,2020,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - fue cubierto por seguro p :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
d41811h01,rename,d41811h01,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la consulta? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41811h06,rename,d41811h06,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio dental? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41811h13,rename,d41811h13,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la hospitalización? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d41812,rename,d41812,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los otros gastos? :: QUESTION REWORDED across years — check for a redefinition."
d41813,rename,d41813,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la hospitalización? :: QUESTION REWORDED across years — check for a redefinition."
d41814,rename,d41814,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de los controles por embarazo? :: QUESTION REWORDED across years — check for a redefinition."
d41815,rename,d41815,2004,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de las atenciones de parto? :: QUESTION REWORDED across years — check for a redefinition."
d41816,rename,d41816,2012,2025,,,,continuous,"(deflactado, anualizado) ¿valor estimado de las atenciones de parto? :: NOT COLLECTED EVERY YEAR (present 2012-2025, 8 of 16 years) — absent years come back as a marked all-NA column."
d418201,rename,d418201,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo consulta :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418202,rename,d418202,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo medicina :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418203,rename,d418203,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo análisis :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418204,rename,d418204,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo rayos 'x' :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418205,rename,d418205,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo otros exámene :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418206,rename,d418206,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo servicio dent :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418207,rename,d418207,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo servicio ofta :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418208,rename,d418208,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo compra de len :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418209,rename,d418209,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo vacunas :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418210,rename,d418210,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo control de sa :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418211,rename,d418211,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo anticonceptiv :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418212,rename,d418212,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo otros gastos :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418213,rename,d418213,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo hospitalizaci :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418214,rename,d418214,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo intervención :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418215,rename,d418215,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo controles por :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418216,rename,d418216,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autoconsumo atenciones de :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d4182h01,rename,d4182h01,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la consulta? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d4182h06,rename,d4182h06,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio dental? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d4182h13,rename,d4182h13,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la hospitalización? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d418301,rename,d418301,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro consulta :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418302,rename,d418302,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro medicina :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418303,rename,d418303,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro análisis :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418304,rename,d418304,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro rayos 'x' :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418305,rename,d418305,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro otros exám :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418306,rename,d418306,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro servicio d :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418307,rename,d418307,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro servicio o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418308,rename,d418308,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro compra de :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418309,rename,d418309,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro vacunas :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418310,rename,d418310,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro control de :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418311,rename,d418311,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro anticoncep :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418312,rename,d418312,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro otros gast :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418313,rename,d418313,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro hospitaliz :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418314,rename,d418314,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro intervenci :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418315,rename,d418315,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro controles :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418316,rename,d418316,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - autosuministro atenciones :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d4183h01,rename,d4183h01,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la consulta? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d4183h06,rename,d4183h06,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de el servicio dental? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d4183h13,rename,d4183h13,2020,2020,,,,continuous,"(deflactado, anualizado) ¿valor estimado de la hospitalización? :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
d418401,rename,d418401,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418402,rename,d418402,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418403,rename,d418403,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418404,rename,d418404,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418405,rename,d418405,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418406,rename,d418406,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418407,rename,d418407,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
d418408,rename,d418408,2016,2025,,,,continuous,"(deflactado, anualizado) monto estimado por el hogar - regalado por miembro de o :: NOT COLLECTED EVERY YEAR (present 2016-2025, 4 of 16 years) — absent years come back as a marked all-NA column."
