canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
p601b4,rename,p601b4,2004,2025,,,,code_change,"¿ dónde compró el producto ? :: CODING MOVED UNDER A STABLE NAME — 2005: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2007: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2008: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2009: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2010: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2011: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 | 2012: 0, 1, 2, 3, 4, 5, 6, 7, 8, . Do not pool on a code without checking the year."
p601c,rename,p601c,2004,2025,,,,continuous,¿ cuánto fue el monto total de la compra :: QUESTION REWORDED across years — check for a redefinition.
p601d1,rename,p601d1,2004,2025,,,,code_change,"¿ con qué frecuencia obtuvo el producto :: CODING MOVED UNDER A STABLE NAME — 2005: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2007: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2008: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2009: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2010: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2011: 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 | 2012: 0, . Do not pool on a code without checking the year."
p601d2,rename,p601d2,2004,2025,,,,continuous,¿ cuál fue la cantidad consumida del producto :: QUESTION REWORDED across years — check for a redefinition.
p601d3,rename,p601d3,2004,2025,,,,code_change,"unidad de medida de la cantidad consumida :: CODING MOVED UNDER A STABLE NAME — 2005: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 44, 45 | 2014: 1, 2, 9, 11, 12, 13, 15, 16, 17, 21, 29, 30, 32, 37 | 2016: 1, 2, 9, 11, 12, 13, 15, 16, 17, 21, 29, 30, 32, 37 | 2020: 1, 2, 9, 11,. Do not pool on a code without checking the year."
p601x,rename,p601x,2007,2025,,,,continuous,"nombre del producto :: NOT COLLECTED EVERY YEAR (present 2007-2025, 12 of 16 years) — absent years come back as a marked all-NA column."
produc61,rename,produc61,2004,2025,,,,code_change,"código del producto (recodificación inei) :: CODING MOVED UNDER A STABLE NAME — 2005: 110051, 110052, 110053, 110054, 110055, 110056, 110057, 110058, 110059, 110060, 110061, 110062, 110063, 110064, 110066, 110067, 110068, 110069, 110070, 110071, 110072, 110073, 110074, 110075, 110076, 110077, 110078, 110079, 110080, 110081, 110082, 110083, 110084, 110085, 110086, 110087, 110088. Do not pool on a code without checking the year."
sub_conglome,rename,sub_conglome,2020,2025,,,,continuous,"número de subconglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
t601a71,rename,t601a71,2004,2025,,,,continuous,obtuvo el producto : otro sin bienes libres :: QUESTION REWORDED across years — check for a redefinition.
t601a72,rename,t601a72,2004,2025,,,,continuous,obtuvo el producto : otro bienes libres :: QUESTION REWORDED across years — check for a redefinition.
ticuest0,rename,ticuest0,2012,2012,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2012-2012, 1 of 16 years) — absent years come back as a marked all-NA column."
ticuest01,rename,ticuest01,2020,2025,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2020-2025, 3 of 16 years) — absent years come back as a marked all-NA column."
tipocuestionario,rename,tipocuestionario,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [0, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). tipo de cuestionario :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
tipoentrevista,rename,tipoentrevista,2020,2020,,,,intermittent,"tipo de entrevista :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 16 years) — absent years come back as a marked all-NA column."
ubigeo,rename,ubigeo,2004,2025,,,,continuous,ubicación geográfica :: QUESTION REWORDED across years — check for a redefinition.
vivienda,rename,vivienda,2004,2025,,,,continuous,número de seleción de la vivienda :: QUESTION REWORDED across years — check for a redefinition.
