module,column,year,code,label_old,status_old,evidence_old,label_new,status_new,evidence_new
01,tipenc,2017,5,Selección por conteo en el Area Rural,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2017 microdata",Selección por conteo en el area rural,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'TIPENC ... 5 Selección por conteo en el Area Rural'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,result,2017,5,Vivienda Desocupada,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2017 microdata",Vivienda desocupada,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'RESULT ... 5 Vivienda Desocupada'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p101,2017,4,"Vivienda en casa de vecindad (Callejón, solar o corralón)",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2017 microdata","Vivienda en casa de vecindad (callejón, solar o corralón)",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P101 ... 4 Vivienda en casa de vecindad (Callejón, solar o corralón)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,1,"¿Red pública, dentro de la vivienda?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata","¿red pública, dentro de la vivienda?",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 1 ¿Red pública, dentro de la vivienda?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,2,"¿Red pública, fuera de la vivienda pero dentro del edificio?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata","¿red pública, fuera de la vivienda pero dentro del edificio?",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 2 ¿Red pública, fuera de la vivienda pero dentro del edificio?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,3,¿Pilón de uso público?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata",¿pilón de uso público?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 3 ¿Pilón de uso público?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,4,¿ Camión – cisterna u otro similar?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata",¿ camión – cisterna u otro similar?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 4 ¿ Camión – cisterna u otro similar?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,5,¿Pozo?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata",¿pozo?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 5 ¿Pozo?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,6,"¿Río, acéquia, manantial o similar?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata","¿río, acéquia, manantial o similar?",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 6 ¿Río, acéquia, manantial o similar?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110,2017,7,¿Otra?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata",¿otra?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110 ... 7 ¿Otra?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2017,1,Seguro (Mayor o igual a 0.5 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata",Seguro (mayor o igual a 0.5 mg/lt),verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110A ... 1 Seguro (Mayor o igual a 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2017,2,Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata",Inadecuada dosificación de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110A ... 2 Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2017,3,Sin Cloro (0.0 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata",Sin cloro (0.0 mg/lt),verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P110A ... 3 Sin Cloro (0.0 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,1,Costa Norte,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Costa norte,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 1 Costa Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,2,Costa Centro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Costa centro,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 2 Costa Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,3,Costa Sur,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Costa sur,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 3 Costa Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,4,Sierra Norte,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Sierra norte,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 4 Sierra Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,5,Sierra Centro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Sierra centro,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 5 Sierra Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,6,Sierra Sur,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Sierra sur,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 6 Sierra Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2018,8,Lima Metropolitana,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata",Lima metropolitana,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'DOMINIO ... 8 Lima Metropolitana'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2018,7,Área de Empadronamiento Rural (AER) Compuesto,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata",Área de empadronamiento rural (aer) compuesto,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'ESTRATO ... 7 Área de Empadronamiento Rural (AER) Compuesto'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2018,8,Área de Empadronamiento Rural (AER) Simple,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata",Área de empadronamiento rural (aer) simple,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'ESTRATO ... 8 Área de Empadronamiento Rural (AER) Simple'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,tipenc,2018,4,Selección por computadora en el Area Rural,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata",Selección por computadora en el area rural,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'TIPENC ... 4 Selección por computadora en el Area Rural'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,tipenc,2018,5,Selección por conteo en el Area Rural,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata",Selección por conteo en el area rural,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'TIPENC ... 5 Selección por conteo en el Area Rural'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,result,2018,5,Vivienda Desocupada,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata",Vivienda desocupada,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'RESULT ... 5 Vivienda Desocupada'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p101,2018,4,"Vivienda en casa de vecindad (Callejón, solar o corralón)",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata","Vivienda en casa de vecindad (callejón, solar o corralón)",verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P101 ... 4 Vivienda en casa de vecindad (Callejón, solar o corralón)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2018,1,Seguro (Mayor o igual a 0.5 mg/Lt),verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2018 microdata",Seguro (mayor o igual a 0.5 mg/lt),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P110A ... 1 Seguro (Mayor o igual a 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2018,2,Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt),verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2018 microdata",Inadecuada dosificación de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P110A ... 2 Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2018,3,Sin Cloro (0.0 mg/Lt),verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2018 microdata",Sin cloro (0.0 mg/lt),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P110A ... 3 Sin Cloro (0.0 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110g,2018,1,Empresa prestadora de servicios EPS-SEDA-EMAPA),verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P110G; every observed code cross-checked against the 2018 microdata",Empresa prestadora de servicios eps-seda-emapa),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P110G ... 1 Empresa prestadora de servicios EPS-SEDA-EMAPA)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,1,Costa Norte,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Costa norte,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 1 Costa Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,2,Costa Centro,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Costa centro,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 2 Costa Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,3,Costa Sur,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Costa sur,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 3 Costa Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,4,Sierra Norte,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Sierra norte,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 4 Sierra Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,5,Sierra Centro,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Sierra centro,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 5 Sierra Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,6,Sierra Sur,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Sierra sur,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 6 Sierra Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2019,8,Lima Metropolitana,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2019 microdata",Lima metropolitana,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'DOMINIO ... 8 Lima Metropolitana'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2019,7,Área de Empadronamiento Rural (AER) Compuesto,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2019 microdata",Área de empadronamiento rural (aer) compuesto,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'ESTRATO ... 7 Área de Empadronamiento Rural (AER) Compuesto'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2019,8,Área de Empadronamiento Rural (AER) Simple,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2019 microdata",Área de empadronamiento rural (aer) simple,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'ESTRATO ... 8 Área de Empadronamiento Rural (AER) Simple'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,tipenc,2019,4,Selección por computadora en el Area Rural,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2019 microdata",Selección por computadora en el area rural,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'TIPENC ... 4 Selección por computadora en el Area Rural'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,tipenc,2019,5,Selección por conteo en el Area Rural,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2019 microdata",Selección por conteo en el area rural,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'TIPENC ... 5 Selección por conteo en el Area Rural'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,result,2019,5,Vivienda Desocupada,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2019 microdata",Vivienda desocupada,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'RESULT ... 5 Vivienda Desocupada'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p101,2019,4,"Vivienda en casa de vecindad (Callejón, solar o corralón)",verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2019 microdata","Vivienda en casa de vecindad (callejón, solar o corralón)",verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P101 ... 4 Vivienda en casa de vecindad (Callejón, solar o corralón)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2019,1,Seguro (Mayor o igual a 0.5 mg/Lt),verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2019 microdata",Seguro (mayor o igual a 0.5 mg/lt),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P110A ... 1 Seguro (Mayor o igual a 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2019,2,Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt),verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2019 microdata",Inadecuada dosificación de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P110A ... 2 Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110a,2019,3,Sin Cloro (0.0 mg/Lt),verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2019 microdata",Sin cloro (0.0 mg/lt),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P110A ... 3 Sin Cloro (0.0 mg/Lt)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p110g,2019,1,Empresa prestadora de servicios EPS-SEDA-EMAPA),verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P110G; every observed code cross-checked against the 2019 microdata",Empresa prestadora de servicios eps-seda-emapa),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P110G ... 1 Empresa prestadora de servicios EPS-SEDA-EMAPA)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,1,¿Red pública de desagüe dentro de la vivienda?,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata",¿red pública de desagüe dentro de la vivienda?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 1 ¿Red pública de desagüe dentro de la vivienda?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,2,¿Red pública de desagüe fuera de la vivienda pero dentro del edificio?,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata",¿red pública de desagüe fuera de la vivienda pero dentro del edificio?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 2 ¿Red pública de desagüe fuera de la vivienda pero dentro del edificio?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,3,¿Letrina(con tratamiento)?,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata",¿letrina(con tratamiento)?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 3 ¿Letrina(con tratamiento)?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,4,"¿Pozo séptico, tanque séptico o biodigestor?",verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata","¿pozo séptico, tanque séptico o biodigestor?",verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 4 ¿Pozo séptico, tanque séptico o biodigestor?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,5,¿ Pozo ciego o negro,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata",¿ pozo ciego o negro,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 5 ¿ Pozo ciego o negro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,6,"¿ Río, acéquia o canal o similar?",verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata","¿ río, acéquia o canal o similar?",verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 6 ¿ Río, acéquia o canal o similar?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,p111a,2019,7,¿ Otra?,verified,"INEI ENAHO 2019 Diccionario de Datos, exact category table for P111A; every observed code cross-checked against the 2019 microdata",¿ otra?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P111A ... 7 ¿ Otra?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,1,Costa Norte,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Costa norte,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 1 Costa Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,2,Costa Centro,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Costa centro,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 2 Costa Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,3,Costa Sur,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Costa sur,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 3 Costa Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,4,Sierra Norte,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Sierra norte,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 4 Sierra Norte'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,5,Sierra Centro,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Sierra centro,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 5 Sierra Centro'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,6,Sierra Sur,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Sierra sur,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 6 Sierra Sur'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,dominio,2021,8,Lima Metropolitana,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2021 microdata",Lima metropolitana,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'DOMINIO ... 8 Lima Metropolitana'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2021,7,Área de Empadronamiento Rural (AER) Compuesto,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2021 microdata",Área de empadronamiento rural (aer) compuesto,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'ESTRATO ... 7 Área de Empadronamiento Rural (AER) Compuesto'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
01,estrato,2021,8,Área de Empadronamiento Rural (AER) Simple,verified,"INEI ENAHO 2021 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2021 microdata",Área de empadronamiento rural (aer) simple,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'ESTRATO ... 8 Área de Empadronamiento Rural (AER) Simple'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
